#correlator  value  value_err
4(24)  6.57136e-01  4.66256e-02
6(23)  1.31964e-01  1.32056e-01
6(26)  3.06691e-01  1.10019e-01
6(36)  2.85589e-01  9.96477e-02
(235)  7.65365e-01  4.49952e-02
(246)  5.85892e-01  5.71743e-02
(234)  -7.64585e-02  1.24054e-01
