# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  5.4601300907e-09  4.8947795457e-09
2  8.0879767453e-03  5.3066562106e-03  -4.2791703486e-09  1.1230539663e-08
3  0.0000000000e+00  0.0000000000e+00  1.4845397597e-11  1.1792956352e-11
