# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  6.3367897145e-09  5.9727203619e-09
2  8.7788159741e-03  5.2984140460e-03  -5.9394164968e-09  1.4338830150e-08
3  0.0000000000e+00  0.0000000000e+00  1.8266860780e-11  1.4667960521e-11
