#correlator  value  value_err
4(24)  -2.41161e-01  6.29539e-02
6(23)  2.83493e-03  2.02170e-01
6(26)  -2.67539e-01  1.11729e-01
6(36)  -4.97336e-04  7.62494e-02
(235)  3.51751e-02  4.73813e-02
(246)  -2.44640e-02  4.88866e-02
(234)  9.15204e-03  7.78752e-02
