#correlator  value  value_err
4(24)  2.54248e-01  8.32009e-02
6(23)  2.12594e-01  1.49771e-01
6(26)  -4.05039e-01  1.33135e-01
6(36)  -1.07220e-01  8.27600e-02
(235)  -4.88919e-01  5.03033e-02
(246)  2.48737e-01  7.72422e-02
(234)  7.27169e-02  9.60354e-02
