# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
2  8.5859565880e-01  2.7648249516e-02  3.8893672966e-01  4.0630277274e-02
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
