# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  3.4534396642e-09  2.4272309351e-09
2  6.8583949656e-02  3.9078498963e-03  -2.2125340738e-05  5.0427256489e-06
3  0.0000000000e+00  0.0000000000e+00  2.1592631223e-09  2.3023166049e-09
