# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
2  7.0670412719e-01  7.1713064322e-02  5.7774805732e-01  7.8132477437e-02
3  6.7179881061e-03  6.5836283440e-01  6.2808696154e-03  6.1552522231e-01
