# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
2  2.7433627058e-01  1.6330584986e+00  6.7176309045e-01  3.6757693033e+00
3  3.7748278446e-01  8.6244463419e-01  8.5065821872e-01  9.8477915209e-01
