# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
2  5.4675667302e-01  2.1795577292e-01  7.3436370364e-01  1.9133226658e-01
3  3.9093814850e-01  8.3184767551e-01  8.4201184954e-01  9.7269210401e-01
