# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.1018137388e-06  5.1139404749e-07
2  2.1172386846e-02  6.0888690849e-02  -2.0094596129e-07  2.3115648894e-06
3  0.0000000000e+00  0.0000000000e+00  1.1400712141e-09  3.4055663636e-08
