# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  5.3119882119e-06  2.6194551233e-06
2  5.6162646113e-02  2.2880735751e-02  -9.9492477573e-06  1.6213346387e-05
3  1.5884526270e-02  2.4869929018e-02  -6.3664461349e-08  3.9871019326e-07
