# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
2  2.5495803952e-01  1.7128548312e+00  6.1811025616e-01  3.9498420604e+00
3  1.2761031533e-01  1.5412099077e+00  3.8578583186e-01  4.4567412246e+00
