# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
2  3.3519981158e-01  1.2534117147e+00  7.9948279811e-01  2.3886824183e+00
3  3.8281089020e-01  8.3112218671e-01  8.4751179618e-01  9.7466255926e-01
