# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
2  4.1274019646e-01  5.4383406807e-01  8.3989705473e-01  3.7358822511e-01
3  1.5379020194e-01  1.6860110102e+00  4.2506321658e-01  4.4351768870e+00
