# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  4.2073978479e-02  6.2323698144e-03  -3.1336776627e-06  1.8567522044e-06
2  6.1520037355e-02  1.3309479773e-02  -1.4324067602e-05  1.2395693905e-05
3  0.0000000000e+00  0.0000000000e+00  5.1206409500e-07  1.1626107832e-06
