# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.0171559399e-01  1.0755172316e-01  5.8301468432e-01  1.1639339608e-01
2  6.8105218144e-01  1.4090703215e-01  6.0490978792e-01  1.4987816642e-01
3  7.4812870663e-03  3.5910177918e-01  1.7827354059e-02  8.5571299483e-01
