# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.3191653972e-01  9.8704620977e-02  5.4967760078e-01  1.1141082783e-01
2  6.7394582631e-01  1.4799082755e-01  6.1231516608e-01  1.5574111535e-01
3  1.0336218216e-02  4.9613847439e-01  1.5698401642e-02  7.5352327881e-01
