# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  3.0699332408e-02  5.8579194949e-03  -8.8821013702e-07  6.7793832231e-07
2  3.7655223603e-02  8.5714089150e-03  -2.0104853991e-06  1.8305765654e-06
3  0.0000000000e+00  0.0000000000e+00  4.1734563542e-08  7.4971164000e-08
