# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.6579527802e-01  9.1579069890e-02  5.1039327051e-01  1.0894219116e-01
2  6.9673351155e-01  1.3661677298e-01  5.8826698797e-01  1.4815074548e-01
3  1.1226437316e-02  5.3886899117e-01  1.4932653012e-02  7.1676734457e-01
