# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.1122897664e-01  8.9550690465e-02  5.7278194241e-01  9.9188971981e-02
2  3.2230449191e-01  1.4104212439e+00  7.4828929437e-01  2.9144672624e+00
3  4.8566956422e-03  4.6138608601e-01  8.3519924682e-03  7.9343928448e-01
