#correlator  value  value_err
4(24)  5.48899e-02  8.34867e-02
6(23)  2.48515e-01  1.73995e-01
6(26)  2.57789e-02  1.36899e-01
6(36)  1.46216e-01  9.58239e-02
(235)  1.99386e-01  7.47186e-02
(246)  1.49188e-01  6.95711e-02
(234)  4.61338e-02  1.13937e-01
