# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  8.8132934963e-03  3.9900715510e-03  -6.0332723747e-09  1.0925853529e-08
2  1.1700547667e-02  2.7362260483e-02  -1.8742380948e-08  1.7531962577e-07
3  0.0000000000e+00  0.0000000000e+00  3.1318980946e-08  3.5441109871e-08
