# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  4.6602807811e-03  1.2691457248e-03  -4.7168094787e-10  5.1381612960e-10
2  4.7351488924e-02  3.3356302371e-03  -5.0272971758e-06  1.4165725177e-06
3  5.8603130211e-03  4.8600119313e-04  -1.1794601054e-09  3.9125488103e-10
