# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  4.5260935696e-03  1.3181722392e-03  -4.1965665262e-10  4.8888052443e-10
2  4.6903700182e-02  3.3217538249e-03  -4.8398112011e-06  1.3710356587e-06
3  5.7983524297e-03  4.7654553658e-04  -1.1303643049e-09  3.7160215473e-10
