# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  1.6907341561e-02  7.8034662746e-01  2.9861469878e-02  1.3648118313e+00
2  8.0506817036e-01  5.5238902102e-02  4.6199951462e-01  7.2534354013e-02
3  7.9159789878e-01  7.3139921147e-02  4.7901855688e-01  9.2435490985e-02
