#correlator  value  value_err
4(24)  2.39271e-01  8.12645e-02
6(23)  -6.34295e-02  1.96843e-01
6(26)  -2.60577e-01  1.30447e-01
6(36)  -7.91861e-02  9.88438e-02
(235)  -5.41437e-01  6.24217e-02
(246)  3.67589e-01  7.25590e-02
(234)  5.30162e-02  9.83937e-02
