# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.8669287151e-01  1.2535252124e-01  5.9911414263e-01  1.3581771050e-01
2  8.2589019883e-01  3.8982939525e-02  4.3470377459e-01  5.2736620863e-02
3  8.4076302245e-01  5.1213816475e-02  4.1433847703e-01  7.2285726677e-02
