# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.3985885172e-01  1.6234192731e-01  6.4710343482e-01  1.6560241002e-01
2  8.2541476448e-01  3.9392736712e-02  4.3534131227e-01  5.3253952792e-02
3  8.4292507830e-01  4.8465929236e-02  4.1132413040e-01  6.8725728733e-02
