# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  5.0760291669e-01  3.4785897582e-01  7.6736697015e-01  2.9858396292e-01
2  8.2278804674e-01  4.2111167625e-02  4.3885009812e-01  5.6765883771e-02
3  8.3692242445e-01  4.7030949095e-02  4.1967319029e-01  6.5484918553e-02
