#correlator  value  value_err
4(24)  5.18851e-01  1.15074e-01
6(23)  -3.31906e-01  4.53590e-01
6(26)  6.37344e-02  1.61329e-01
6(36)  2.84341e-02  8.68730e-02
(235)  5.21457e-02  8.49245e-02
(246)  1.57731e-01  5.95369e-02
(234)  -5.76738e-02  1.05404e-01
