#correlator  value  value_err
4(24)  6.02512e-01  1.05781e-01
6(23)  -3.37283e-01  4.51108e-01
6(26)  -1.38432e-01  1.35638e-01
6(36)  -5.04344e-02  1.02044e-01
(235)  5.08551e-02  5.55810e-02
(246)  1.00451e-01  6.34612e-02
(234)  3.65110e-03  9.74838e-02
