# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.5232056978e-01  1.6474402605e-01  6.3460623806e-01  1.6972290449e-01
2  7.5468325289e-01  5.8802987120e-02  5.2365339838e-01  6.8786202558e-02
3  7.8650752234e-01  2.1767324956e-01  4.8449648555e-01  3.1289109922e-01
