# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.5322678335e-01  1.6560017702e-01  6.3368632634e-01  1.7091852668e-01
2  7.5544879986e-01  5.8503479725e-02  5.2275740975e-01  6.8522779659e-02
3  7.6589771575e-01  2.3240190882e-01  5.0957565656e-01  3.1382559662e-01
