# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  5.6609099341e-03  1.5573640326e-03  -1.0269397890e-09  1.1300791637e-09
2  2.9780436765e-02  3.3188681866e-03  -7.8654622608e-07  3.5062524672e-07
3  2.5884750420e-03  7.8213636019e-04  -4.4892720816e-11  5.4259328275e-11
