# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  6.3751421558e-03  2.5856611749e-03  -1.6518077265e-09  2.6797928594e-09
2  3.8586829871e-02  4.6443888845e-03  -2.2169525660e-06  1.0673475784e-06
3  5.5449828379e-03  7.1299020531e-04  -9.4536784238e-10  4.8623271288e-10
