# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  5.1747504315e-03  1.7494977073e-03  -7.1706353486e-10  9.6970938162e-10
2  2.8262846376e-02  3.1663010286e-03  -6.3806304422e-07  2.8593010716e-07
3  2.3516474294e-03  8.6680384368e-04  -3.0583616754e-11  4.5091787525e-11
