#correlator  value  value_err
4(24)  -3.99436e-01  1.03648e-01
6(23)  1.91756e-02  2.09047e-01
6(26)  -4.46033e-01  1.56274e-01
6(36)  -1.08915e-01  1.06245e-01
(235)  2.50560e-01  8.49710e-02
(246)  2.88009e-01  8.24876e-02
(234)  1.02761e-01  9.75642e-02
