# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.6706944730e-09  1.4411805478e-08
2  6.4525257235e-02  7.5768448066e-03  -1.7334805704e-05  8.1421222140e-06
3  0.0000000000e+00  0.0000000000e+00  1.7282123588e-08  5.0303287600e-08
