#correlator  value  value_err
4(24)  8.84645e-01  5.14480e-02
6(23)  1.78555e-01  1.71425e-01
6(26)  3.61743e-01  1.35588e-01
6(36)  4.28213e-01  9.86494e-02
(235)  4.83573e-01  8.59465e-02
(246)  2.42481e-01  1.07989e-01
(234)  -8.06011e-02  1.29277e-01
