# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.4646813525e-09  1.1433519052e-08
2  6.0831864977e-02  7.0745024088e-03  -1.3693817161e-05  6.3701444975e-06
3  0.0000000000e+00  0.0000000000e+00  1.4188632505e-08  3.9141736006e-08
