# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  5.8374400655e-03  5.6623168635e-01  7.2647060457e-03  7.0467648643e-01
2  7.1266085668e-01  9.6143685397e-02  5.7120101964e-01  1.0817626142e-01
3  4.9896133054e-03  4.8399249062e-01  7.9961867159e-03  7.7563011144e-01
