# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  1.2236980819e-02  1.1542068265e-03  -2.2423175558e-08  8.4599241216e-09
2  2.3918518912e-02  2.0390795154e-03  -3.2729331484e-07  1.1160843132e-07
3  0.0000000000e+00  0.0000000000e+00  1.3625143716e-10  9.7471755981e-11
