# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  8.1812963071e-01  4.9742913232e-02  4.4502492441e-01  6.6064572463e-02
2  8.1855679752e-01  4.7041091449e-02  4.4446517642e-01  6.2406975450e-02
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
