#correlator  value  value_err
4(24)  7.14924e-01  1.01623e-01
6(23)  -3.08590e-01  3.14647e-01
6(26)  5.61769e-02  2.06780e-01
6(36)  3.42395e-01  1.25437e-01
(235)  5.59730e-01  1.12323e-01
(246)  3.13328e-01  8.34198e-02
(234)  -2.61975e-01  2.13489e-01
