#correlator  value  value_err
4(24)  7.09190e-01  1.07601e-01
6(23)  -3.24147e-01  3.00853e-01
6(26)  2.70861e-02  2.43321e-01
6(36)  3.62332e-01  1.06494e-01
(235)  5.45056e-01  1.04176e-01
(246)  2.42516e-01  8.27147e-02
(234)  -3.41753e-01  2.28359e-01
