# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  2.9225350839e-02  1.2611215441e-02  -7.2952290754e-07  1.2592041214e-06
2  3.9541626600e-02  1.2896068307e-02  -2.4446580639e-06  3.1891937779e-06
3  0.0000000000e+00  0.0000000000e+00  1.5082058043e-08  6.5884187553e-08
