# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  5.9044921154e-01  2.5142695031e-01  6.9418128227e-01  2.4005386035e-01
2  6.1786882577e-01  1.8792703526e-01  6.6845199225e-01  1.8260847094e-01
3  1.2952668721e-02  6.3468076735e-01  1.2790890835e-02  6.2675365094e-01
