# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  2.8284880170e-02  1.1396126032e-02  -6.4005511519e-07  1.0315262029e-06
2  3.6992647683e-02  1.2178929130e-02  -1.8726717762e-06  2.4661264631e-06
3  0.0000000000e+00  0.0000000000e+00  9.5345285264e-09  4.8364228621e-08
