# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  3.0118296006e-01  1.4706272802e+00  5.7695927360e-01  2.6735269331e+00
2  6.3054732908e-01  1.7832446589e-01  6.5612047812e-01  1.7644182937e-01
3  1.2649776702e-02  6.1983905840e-01  1.3092416792e-02  6.4152842279e-01
