#correlator  value  value_err
4(24)  6.46539e-01  5.89569e-02
6(23)  8.42914e-02  9.55116e-02
6(26)  -1.29050e-01  7.95074e-02
6(36)  -1.96172e-02  9.18435e-02
(235)  -1.46202e-01  4.93474e-02
(246)  1.38051e-02  5.12935e-02
(234)  -4.10020e-02  8.54684e-02
