#correlator  value  value_err
4(24)  6.54459e-01  5.58773e-02
6(23)  -9.30295e-03  8.99969e-02
6(26)  -5.42412e-02  7.37962e-02
6(36)  -3.24891e-02  9.09942e-02
(235)  -8.00614e-02  4.72861e-02
(246)  -2.41689e-03  5.15022e-02
(234)  -8.08807e-02  8.46148e-02
