#correlator  value  value_err
4(24)  1.23222e+00  8.70623e-02
6(23)  3.11764e-01  1.06403e+00
6(26)  4.19506e-01  2.59674e-01
6(36)  -2.30872e-01  1.08447e-01
(235)  6.68452e-01  2.75847e-01
(246)  5.43846e-01  1.07888e-01
(234)  -2.49753e-01  4.69375e-01
