#correlator  value  value_err
4(24)  5.31802e-01  1.32871e-01
6(23)  5.91263e-02  2.78024e-01
6(26)  2.47223e-01  1.44808e-01
6(36)  -4.68156e-02  1.55810e-01
(235)  6.68051e-02  9.30992e-02
(246)  3.88361e-02  1.05194e-01
(234)  2.26707e-01  1.28456e-01
