# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  9.2911801861e-11  1.7792243609e-10
2  2.2256025174e-02  3.5175146755e-03  -2.4535245933e-07  1.5510961541e-07
3  0.0000000000e+00  0.0000000000e+00  2.4524650470e-09  3.1855139788e-09
