# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.4198334282e-10  1.7898002281e-10
2  2.3444850182e-02  3.6508717374e-03  -3.0212721499e-07  1.8819104439e-07
3  0.0000000000e+00  0.0000000000e+00  3.3335506886e-09  4.1057898458e-09
