# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  1.3591652474e-02  6.6599097122e-01  1.2135003314e-02  5.9461516239e-01
2  7.4159409313e-01  1.0538905803e-01  5.3862970317e-01  1.2412247147e-01
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
