# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  2.1134396303e-11  2.4531516241e-10
2  3.3945584171e-02  5.2280213626e-03  -1.3278014772e-06  8.1798851397e-07
3  0.0000000000e+00  0.0000000000e+00  2.9291797839e-08  2.6866478902e-08
