#correlator  value  value_err
4(24)  6.84429e-01  5.20335e-02
6(23)  -8.85597e-02  1.41002e-01
6(26)  -8.59240e-02  1.01136e-01
6(36)  1.47786e-02  9.61526e-02
(235)  -1.48168e-01  7.07219e-02
(246)  -2.48860e-02  8.28895e-02
(234)  -1.86789e-01  7.29102e-02
