# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
2  9.1329737991e-01  1.4639345091e-02  3.0073202915e-01  2.6561093618e-02
3  4.5917132796e-01  4.1190750123e-01  8.0622264497e-01  3.2811688643e-01
