#correlator  value  value_err
4(24)  7.26583e-01  4.80965e-02
6(23)  -1.30956e-01  1.14939e-01
6(26)  -1.27266e-01  9.14465e-02
6(36)  -8.79424e-02  9.13980e-02
(235)  -1.22801e-01  8.39892e-02
(246)  -1.07122e-01  7.79127e-02
(234)  -1.44229e-01  8.92854e-02
