# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  2.2109569626e-11  8.0956783031e-11
2  4.7649969267e-02  1.8118198059e-03  -5.1552591228e-06  7.8408450010e-07
3  5.0405683511e-03  4.8996274003e-03  -6.4553238226e-10  2.5099297758e-09
