# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  3.4491406298e-11  7.7391667176e-11
2  4.7359816824e-02  1.8022637482e-03  -5.0308347940e-06  7.6578768928e-07
3  4.9654048726e-03  4.9312532051e-03  -6.0788113305e-10  2.4148006961e-09
