# cen dN/deta(ch)  v5{2} v5{2}_err
2.5 4.09903e+02 1.23995e-03 2.73144e-04
7.5 3.34544e+02 1.36849e-03 2.86099e-04
15 2.52404e+02 1.40334e-03 2.50147e-04
25 1.75985e+02 1.58674e-03 1.90349e-04
35 1.16843e+02 1.51218e-03 1.75861e-04
45 7.43191e+01 1.36807e-03 1.95945e-04
55 4.50072e+01 1.50214e-03 1.91400e-04
65 2.64366e+01 1.10626e-03 1.84251e-04
75 1.30039e+01 1.17289e-03 2.03394e-04
85 5.36265e+00 7.09672e-04 2.72954e-04
95 2.02276e+00 0.00000e+00 0.00000e+00
